run_id,model_name,model_id,model_label,question_id,source,wave,condition,condition_label,question_text,n_options,options,ideo_direction,partisan_gap,rep,temperature,raw_response,letter,letter_index,error
919a811f,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_HELPHURTC,pew_atp,W29,C3L,Explicit left (progressive Democrat),"Thinking about your work life, has each of the following done more to (help) or (hurt) your job or career, or hasn't it made much of a difference for your job or career? A growing emphasis on diversit",3,"[""Has done more to HELP my job or career"", ""Has done more to HURT my job or career"", ""Hasn't made much of a difference""]",0,0.18,0,0.0,A,A,0,
248e534c,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_ECON5_j,pew_atp,W54,C3R,Explicit right (conservative Republican),ECON5_j_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People without college degrees,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,0.1798,0,0.0,D,D,3,
21399a1e,gpt4o,openai/gpt-4o,GPT-4o,atp_W42_RQ4_F1Bc,pew_atp,W42,C3R,Explicit right (conservative Republican),"Thinking about environmental research scientists, how often would you say they…Admit mistakes and take responsibility for them",4,"[""All or most of time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,0.181,0,0.0,B,B,1,
676be224,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_ECON5_j,pew_atp,W54,N,Default (no preamble),ECON5_j_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People without college degrees,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,0.1798,0,0.0,D,D,3,
4487e911,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_DESCRIBEC,pew_atp,W26,C3R,Explicit right (conservative Republican),"How well, if at all, do each of the following phrases describe you? A supporter of the environment",5,"[""Extremely well"", ""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.1828,0,0.0,C,C,2,
8a6d9e15,gpt4o,openai/gpt-4o,GPT-4o,atp_W42_RQ4_F1Bc,pew_atp,W42,C3L,Explicit left (progressive Democrat),"Thinking about environmental research scientists, how often would you say they…Admit mistakes and take responsibility for them",4,"[""All or most of time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,0.181,0,0.0,A,A,0,
1e5167fb,gpt4o,openai/gpt-4o,GPT-4o,atp_W36_ESSENPOLF1B,pew_atp,W36,C3R,Explicit right (conservative Republican),"In general, how important, if at all, is it to you for someone in HIGH Political Office to do each of the following? Be compassionate and empathetic",3,"[""Essential"", ""Important, but not essential"", ""Not important""]",0,0.1795,0,0.0,B,B,1,
fd2ac616,gpt4o,openai/gpt-4o,GPT-4o,atp_W41_HARASS1F1a,pew_atp,W41,C3R,Explicit right (conservative Republican),"When it comes to sexual harassment and sexual assault in the workplace today, how much of a problem, if at all, would you say each of the following is? Women claiming they have experienced sexual hara",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.1826,0,0.0,A,A,0,
697071c1,gpt4o,openai/gpt-4o,GPT-4o,atp_W50_FAMSURV11W,pew_atp,W50,C3R,Explicit right (conservative Republican),What do you think is the ideal situation for Women with young children?,3,"[""Working full-time for pay"", ""Working part-time for pay"", ""Not working for pay at all""]",0,0.1792,0,0.0,C,C,2,
cf2f5843,gpt4o,openai/gpt-4o,GPT-4o,atp_W50_FAMSURV11W,pew_atp,W50,N,Default (no preamble),What do you think is the ideal situation for Women with young children?,3,"[""Working full-time for pay"", ""Working part-time for pay"", ""Not working for pay at all""]",0,0.1792,0,0.0,B,B,1,
f7c3a483,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_GLBLZEREV,pew_atp,W92,N,Default (no preamble),"All in all, would you say that the U.S. has...",2,"[""Lost more than it has gained from increased trade"", ""Gained more than it has lost from increased trade""]",0,0.1788,0,0.0,B,B,1,
cc2f5ba8,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV4,pew_atp,W43,C3L,Explicit left (progressive Democrat),"In general, do you think the fact that the U.S. population is made up of people of many different races and ethnicities has…",3,"[""A positive impact on the country's culture"", ""A negative impact on the country's culture"", ""Doesn't make much difference""]",0,0.1808,0,0.0,A,A,0,
f8a2f575,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_ECON3_d,pew_atp,W54,C3R,Explicit right (conservative Republican),"ECON3_d_W54. How much, if at all, do you think each of the following is contributing to your opinion about how the economy is doing? The cost of health care",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,0.1814,0,0.0,A,A,0,
ed3519d7,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_GLBLZEREV,pew_atp,W92,C3R,Explicit right (conservative Republican),"All in all, would you say that the U.S. has...",2,"[""Lost more than it has gained from increased trade"", ""Gained more than it has lost from increased trade""]",0,0.1788,0,0.0,B,B,1,
19c136a6,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_DIFF1E,pew_atp,W29,C3L,Explicit left (progressive Democrat),Do you think men and women are (basically similar) or (basically different) when it comes to each of the following? The things they are good at in the workplace,2,"[""Men and women are basically SIMILAR"", ""Men and women are basically DIFFERENT""]",0,0.1786,0,0.0,A,A,0,
c5559444,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_GLBLZEREV,pew_atp,W92,C3L,Explicit left (progressive Democrat),"All in all, would you say that the U.S. has...",2,"[""Lost more than it has gained from increased trade"", ""Gained more than it has lost from increased trade""]",0,0.1788,0,0.0,B,B,1,
54cda08e,gpt4o,openai/gpt-4o,GPT-4o,atp_W36_ESSENPOLF1B,pew_atp,W36,C3L,Explicit left (progressive Democrat),"In general, how important, if at all, is it to you for someone in HIGH Political Office to do each of the following? Be compassionate and empathetic",3,"[""Essential"", ""Important, but not essential"", ""Not important""]",0,0.1795,0,0.0,A,A,0,
0f102707,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_DIFF1E,pew_atp,W29,C3R,Explicit right (conservative Republican),Do you think men and women are (basically similar) or (basically different) when it comes to each of the following? The things they are good at in the workplace,2,"[""Men and women are basically SIMILAR"", ""Men and women are basically DIFFERENT""]",0,0.1786,0,0.0,B,B,1,
899fb92d,gpt4o,openai/gpt-4o,GPT-4o,atp_W32_MOVERURAL,pew_atp,W32,C3L,Explicit left (progressive Democrat),"If you could move to a different community, would you want to…",3,"[""Stay in a rural area"", ""Move to an urban area"", ""Move to a suburban area""]",0,0.1785,0,0.0,B,B,1,
01621e0c,gpt4o,openai/gpt-4o,GPT-4o,atp_W32_MOVERURAL,pew_atp,W32,N,Default (no preamble),"If you could move to a different community, would you want to…",3,"[""Stay in a rural area"", ""Move to an urban area"", ""Move to a suburban area""]",0,0.1785,0,0.0,C,C,2,
4fb44693,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_ADMISSIONh,pew_atp,W43,C3L,Explicit left (progressive Democrat),"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? Being the first person in the family to go to college",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,0.1768,0,0.0,A,A,0,
2c54d67e,gpt4o,openai/gpt-4o,GPT-4o,atp_W50_FAMSURV11W,pew_atp,W50,C3L,Explicit left (progressive Democrat),What do you think is the ideal situation for Women with young children?,3,"[""Working full-time for pay"", ""Working part-time for pay"", ""Not working for pay at all""]",0,0.1792,0,0.0,B,B,1,
1c691dcb,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_ADMISSIONh,pew_atp,W43,C3R,Explicit right (conservative Republican),"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? Being the first person in the family to go to college",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,0.1768,0,0.0,B,B,1,
f7543770,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_INEQ6,pew_atp,W54,N,Default (no preamble),"Thinking about children growing up in this country these days, how much, if at all, do you think their family’s financial situation impacts their ability to succeed in life?",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,0.1767,0,0.0,A,A,0,
10c76658,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_PROBOFF_b,pew_atp,W92,C3L,Explicit left (progressive Democrat),"PROBOFF_b_W92. How much of a problem, if any, would you say each of the following are in the country today? People saying things that are very offensive to others",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.176,0,0.0,A,A,0,
449bc65c,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV25,pew_atp,W43,C3R,Explicit right (conservative Republican),"How much, if at all, do you think what happens to black people in the country overall affects what happens in your own life?",4,"[""A lot"", ""Some"", ""Not much"", ""Not at all""]",0,0.1756,0,0.0,C,C,2,
34048baf,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV25,pew_atp,W43,N,Default (no preamble),"How much, if at all, do you think what happens to black people in the country overall affects what happens in your own life?",4,"[""A lot"", ""Some"", ""Not much"", ""Not at all""]",0,0.1756,0,0.0,A,A,0,
fcc4c56b,gpt4o,openai/gpt-4o,GPT-4o,atp_W36_ESSENPOLF1B,pew_atp,W36,N,Default (no preamble),"In general, how important, if at all, is it to you for someone in HIGH Political Office to do each of the following? Be compassionate and empathetic",3,"[""Essential"", ""Important, but not essential"", ""Not important""]",0,0.1795,0,0.0,A,A,0,
476da99b,gpt4o,openai/gpt-4o,GPT-4o,atp_W32_COMMIMPH,pew_atp,W32,N,Default (no preamble),"How important is it to you, personally, to live in a community…Where most people share your religious views",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,0.1749,0,0.0,C,C,2,
4c70fd5d,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q5_b,pew_atp,W82,C3R,Explicit right (conservative Republican),GAP21Q5_b_W82. Do you think the government of each of the following countries respects the personal freedoms of its people? The U.S.,2,"[""Yes, respects personal freedoms"", ""No, does not respect personal freedoms""]",0,0.1755,0,0.0,A,A,0,
993b708d,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_ADMISSIONh,pew_atp,W43,N,Default (no preamble),"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? Being the first person in the family to go to college",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,0.1768,0,0.0,A,A,0,
22b35bcb,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q5_b,pew_atp,W82,N,Default (no preamble),GAP21Q5_b_W82. Do you think the government of each of the following countries respects the personal freedoms of its people? The U.S.,2,"[""Yes, respects personal freedoms"", ""No, does not respect personal freedoms""]",0,0.1755,0,0.0,A,A,0,
7ac982ad,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_ECIMPh,pew_atp,W54,C3L,Explicit left (progressive Democrat),ECIMPh_W54. How much power and influence do you think each of the following have in Today’S Economy? People who are poor,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,0.1931,0,0.0,B,B,1,
6479fc68,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_PROBOFF_b,pew_atp,W92,C3R,Explicit right (conservative Republican),"PROBOFF_b_W92. How much of a problem, if any, would you say each of the following are in the country today? People saying things that are very offensive to others",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.176,0,0.0,A,A,0,
64e502de,gpt4o,openai/gpt-4o,GPT-4o,atp_W41_HARASS1F1c,pew_atp,W41,N,Default (no preamble),"When it comes to sexual harassment and sexual assault in the workplace today, how much of a problem, if at all, would you say each of the following is? Men getting away with committing sexual harassme",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.1745,0,0.0,A,A,0,
60404d24,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_PROBOFF_b,pew_atp,W92,N,Default (no preamble),"PROBOFF_b_W92. How much of a problem, if any, would you say each of the following are in the country today? People saying things that are very offensive to others",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.176,0,0.0,A,A,0,
041a7c48,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_DIFF1E,pew_atp,W29,N,Default (no preamble),Do you think men and women are (basically similar) or (basically different) when it comes to each of the following? The things they are good at in the workplace,2,"[""Men and women are basically SIMILAR"", ""Men and women are basically DIFFERENT""]",0,0.1786,0,0.0,A,A,0,
85d6b268,gpt4o,openai/gpt-4o,GPT-4o,atp_W41_HARASS1F1c,pew_atp,W41,C3R,Explicit right (conservative Republican),"When it comes to sexual harassment and sexual assault in the workplace today, how much of a problem, if at all, would you say each of the following is? Men getting away with committing sexual harassme",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,0.1745,0,0.0,A,A,0,
febc12ef,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q13_b,pew_atp,W82,N,Default (no preamble),"GAP21Q13_b_W82. Thinking about the U.S., how much would you say each of the following needs to be changed, if at all? The healthcare system",4,"[""It needs to be completely reformed"", ""It needs major changes"", ""It needs minor changes"", ""It doesn\u2019t need to be changed""]",0,0.1745,0,0.0,A,A,0,
4fb23059,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q13_a,pew_atp,W82,C3R,Explicit right (conservative Republican),"GAP21Q13_a_W82. Thinking about the U.S., how much would you say each of the following needs to be changed, if at all? The economic system",4,"[""It needs to be completely reformed"", ""It needs major changes"", ""It needs minor changes"", ""It doesn\u2019t need to be changed""]",0,0.1739,0,0.0,C,C,2,
e202a56c,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q13_a,pew_atp,W82,N,Default (no preamble),"GAP21Q13_a_W82. Thinking about the U.S., how much would you say each of the following needs to be changed, if at all? The economic system",4,"[""It needs to be completely reformed"", ""It needs major changes"", ""It needs minor changes"", ""It doesn\u2019t need to be changed""]",0,0.1739,0,0.0,A,A,0,
5fe8dfaf,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q13_b,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q13_b_W82. Thinking about the U.S., how much would you say each of the following needs to be changed, if at all? The healthcare system",4,"[""It needs to be completely reformed"", ""It needs major changes"", ""It needs minor changes"", ""It doesn\u2019t need to be changed""]",0,0.1745,0,0.0,A,A,0,
2f339ea6,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q33_q,pew_atp,W82,N,Default (no preamble),"GAP21Q33_q_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Getting other countries to assume more of the costs of ma",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.1737,0,0.0,A,A,0,
6db7c18d,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q33_q,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q33_q_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Getting other countries to assume more of the costs of ma",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.1737,0,0.0,B,B,1,
