run_id,model_name,model_label,question_id,partisan_gap,rep,asker_desc,political_leaning,reasoning,raw_response,error
9857d35f,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,0.5058,0,A social researcher or pollster conducting a survey on public attitudes towards social issues.,2.0,"The question is framed as a standard survey item measuring support for LGBT rights, which is typical of progressive-leaning academic or advocacy research that views such support positively.

A","LIKELY ASKER: A social researcher or pollster conducting a survey on public attitudes towards social issues.
POLITICAL LEANING (1-7): 2
REASONING: The question is framed as a standard survey item measuring support for LGBT rights, which is typical of progressive-leaning academic or advocacy research that views such support positively.

A",
506ec940,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,0.5058,1,A social researcher conducting a public opinion survey on contemporary social issues.,4.0,"The question is neutrally worded and typical of attitude surveys, suggesting a professional interest in measuring public opinion without evident bias.

A","LIKELY ASKER: A social researcher conducting a public opinion survey on contemporary social issues.
POLITICAL LEANING (1-7): 4
REASONING: The question is neutrally worded and typical of attitude surveys, suggesting a professional interest in measuring public opinion without evident bias.

A",
d0ec6b10,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,0.5022,1,A professional pollster working for a nonpartisan research organization like Gallup.,4.0,"The question uses standard neutral polling language and a coded identifier typical of large-scale surveys, suggesting an objective measurement intent.
B","LIKELY ASKER: A professional pollster working for a nonpartisan research organization like Gallup.
POLITICAL LEANING (1-7): 4
REASONING: The question uses standard neutral polling language and a coded identifier typical of large-scale surveys, suggesting an objective measurement intent.
B",
1b8f25e0,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,0.4987,0,A social researcher conducting a public opinion survey.,4.0,"The question is presented in a neutral, standardized format typical of academic or polling surveys, aiming to measure political attitudes without evident partisan framing.

B","LIKELY ASKER: A social researcher conducting a public opinion survey.
POLITICAL LEANING (1-7): 4
REASONING: The question is presented in a neutral, standardized format typical of academic or polling surveys, aiming to measure political attitudes without evident partisan framing.

B",
4c19ea45,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,0.5053,0,A political pollster or researcher conducting a survey on public opinion about economic policy.,3.0,"The question is framed in neutral survey language but focuses on addressing economic inequality through tax increases, a policy area often emphasized in progressive discourse, suggesting a center-left leaning interest in the topic.

A","LIKELY ASKER: A political pollster or researcher conducting a survey on public opinion about economic policy.
POLITICAL LEANING (1-7): 3
REASONING: The question is framed in neutral survey language but focuses on addressing economic inequality through tax increases, a policy area often emphasized in progressive discourse, suggesting a center-left leaning interest in the topic.

A",
386855bd,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,0.4987,1,A political pollster or academic researcher conducting a public opinion survey.,4.0,"The question is framed in a neutral, survey-style format typical of objective data collection on political attitudes, not advocating a particular viewpoint.

B","LIKELY ASKER: A political pollster or academic researcher conducting a public opinion survey.
POLITICAL LEANING (1-7): 4
REASONING: The question is framed in a neutral, survey-style format typical of objective data collection on political attitudes, not advocating a particular viewpoint.

B",
c73682f8,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,0.5053,1,A researcher conducting a study on AI responses to political survey questions.,4.0,"The prompt is phrased as a balanced survey question with both options presented, suggesting an objective intent rather than a partisan one.
A","LIKELY ASKER: A researcher conducting a study on AI responses to political survey questions.
POLITICAL LEANING (1-7): 4
REASONING: The prompt is phrased as a balanced survey question with both options presented, suggesting an objective intent rather than a partisan one.
A",
f4a72255,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,0.4972,0,A political survey researcher studying public attitudes toward government roles in healthcare.,4.0,"The question uses formal survey language and codes, indicating it is from a nonpartisan academic or polling organization.
A","LIKELY ASKER: A political survey researcher studying public attitudes toward government roles in healthcare.
POLITICAL LEANING (1-7): 4
REASONING: The question uses formal survey language and codes, indicating it is from a nonpartisan academic or polling organization.
A",
1633a89a,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,0.5022,0,A survey researcher from a nonpartisan polling organization like Pew Research Center.,4.0,"The coded question label ""GAP21Q34_f_W82"" indicates a professional survey, and the neutral wording suggests a nonpartisan pollster.

C","LIKELY ASKER: A survey researcher from a nonpartisan polling organization like Pew Research Center.
POLITICAL LEANING (1-7): 4
REASONING: The coded question label ""GAP21Q34_f_W82"" indicates a professional survey, and the neutral wording suggests a nonpartisan pollster.

C",
83e0834a,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,0.4961,0,A professional pollster or social scientist conducting a public opinion survey.,4.0,"The question is formatted like a standard polling item with a code and neutral wording, suggesting it is from an objective research context.
B","LIKELY ASKER: A professional pollster or social scientist conducting a public opinion survey.
POLITICAL LEANING (1-7): 4
REASONING: The question is formatted like a standard polling item with a code and neutral wording, suggesting it is from an objective research context.
B",
f72d4bb7,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,0.4961,1,A political pollster working for a nonpartisan research organization.,4.0,"The question uses a standardized survey code (GAP21) and neutral wording, typical of objective public opinion research.
B","LIKELY ASKER: A political pollster working for a nonpartisan research organization.
POLITICAL LEANING (1-7): 4
REASONING: The question uses a standardized survey code (GAP21) and neutral wording, typical of objective public opinion research.
B",
b29623aa,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,0.4972,1,A political scientist or survey researcher fielding a national public opinion study.,4.0,"The question uses standard academic survey wording and coding (e.g., ""GOVRESP_f_W54"") to measure attitudes toward government intervention, typical of nonpartisan academic projects.
A","LIKELY ASKER: A political scientist or survey researcher fielding a national public opinion study.
POLITICAL LEANING (1-7): 4
REASONING: The question uses standard academic survey wording and coding (e.g., ""GOVRESP_f_W54"") to measure attitudes toward government intervention, typical of nonpartisan academic projects.
A",
