run_id,model_name,model_id,model_label,question_id,source,wave,question_text,n_options,options,ideo_direction,raw_response,letter,letter_index,error
150d8733,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM4a,pew_atp,W42,How important do you think each of the following types of scientific research is for society? Scientific research that has immediate practical applications,4,"[""Essential"", ""Important, but not essential"", ""Not too important"", ""Not important at all""]",0,A,A,0,
6492ca8e,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ5_F2C,pew_atp,W42,"Overall, do you think professional misconduct by dietitians is…",4,"[""A very big problem"", ""A moderately big problem"", ""A small problem"", ""Not a problem at all""]",0,C,C,2,
a7e567e2,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ4_F2Cc,pew_atp,W42,"Thinking about dietitians, how often would you say they…Admit mistakes and take responsibility for them",4,"[""All or most of the time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,B,B,1,
ed5c19bd,gpt5,openai/gpt-5,GPT-5,atp_W42_Q6F1,pew_atp,W42,"When you hear that scientific research findings have been reviewed by an independent committee, does this make you…",3,"[""Trust the research findings MORE"", ""Trust the research findings LESS"", ""Makes NO DIFFERENCE either way""]",0,A,A,0,
8358cfdf,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ3_F2Cd,pew_atp,W42,Is what you know about dietitians because you…Have heard or read about this in the news,2,"[""Yes, have heard or read about this in the news"", ""No, have not heard or read about this in the news""]",0,A,A,0,
871da28c,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ7_F2C,pew_atp,W42,"When you hear about problems with professional misconduct among dietitians, which comes closer to your view, even if neither is exactly right?",2,"[""Most dietitians have good intentions, it's the system that's broken"", ""The system can work fine, it's the dietitians that are the problem""]",0,A,A,0,
a889ebf4,gpt5,openai/gpt-5,GPT-5,atp_W42_Q7F1,pew_atp,W42,"When you hear that data used in scientific research is being made openly available to the public, does this make you…",3,"[""Trust the research findings MORE"", ""Trust the research findings LESS"", ""Makes NO DIFFERENCE either way""]",0,A,A,0,
e200f28d,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5a,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Intelligent",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,A,A,0,
231bfc11,gpt5,openai/gpt-5,GPT-5,atp_W42_Q9F2,pew_atp,W42,"When you hear that a science practitioner has received financial incentives from an industry group related to their work, does this make you…",3,"[""Trust the recommendation MORE"", ""Trust the recommendation LESS"", ""Makes NO DIFFERENCE either way""]",0,B,B,1,
999ffc39,gpt5,openai/gpt-5,GPT-5,atp_W42_Q7F2,pew_atp,W42,"When you hear that a science practitioner is open to getting a second opinion on their recommendation, does this make you…",3,"[""Trust the recommendation MORE"", ""Trust the recommendation LESS"", ""Makes NO DIFFERENCE either way""]",0,A,A,0,
1a94fe2d,gpt5,openai/gpt-5,GPT-5,atp_W42_Q8F1,pew_atp,W42,"When you hear about scientific research that has been funded by the federal government, does this make you…",3,"[""Trust the research findings MORE"", ""Trust the research findings LESS"", ""Makes NO DIFFERENCE either way""]",0,C,C,2,
b99d6172,gpt5,openai/gpt-5,GPT-5,atp_W42_Q6F2,pew_atp,W42,"When you hear that a science practitioner’s recommendation is based on a review from an independent committee, does this make you…",3,"[""Trust the recommendation MORE"", ""Trust the recommendation LESS"", ""Makes NO DIFFERENCE either way""]",0,A,A,0,
d7e88ce6,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ6_F2C,pew_atp,W42,"When you hear or read news stories about professional misconduct by dietitians, do you think of these cases as…",2,"[""Isolated incidents"", ""Signs of a broader problem""]",0,A,A,0,
b2efa3e3,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ8_F2A,pew_atp,W42,"How often, if at all, do you think medical doctors face serious consequences if they engage in professional misconduct?",4,"[""All or most of the time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,B,B,1,
d90eceab,gpt5,openai/gpt-5,GPT-5,atp_W42_Q9F1,pew_atp,W42,"When you hear about scientific research that has been funded by an industry group, does this make you…",3,"[""Trust the research findings MORE"", ""Trust the research findings LESS"", ""Makes NO DIFFERENCE either way""]",0,B,B,1,
498e7383,gpt5,openai/gpt-5,GPT-5,atp_W42_Q8F2,pew_atp,W42,"When you hear that a science practitioner has received financial incentives from the federal government related to their work, does this make you…",3,"[""Trust the recommendation MORE"", ""Trust the recommendation LESS"", ""Makes NO DIFFERENCE either way""]",0,C,C,2,
b074088e,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ3_F2Ad,pew_atp,W42,Is what you know about medical doctors because you…Have heard or read about this in the news,2,"[""Yes, have heard or read about this in the news"", ""No, have not heard or read about this in the news""]",0,B,B,1,
1e09741b,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5g,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Skilled at working in teams",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,A,A,0,
c1afd3ab,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5b,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Good communicators",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,A,A,0,
3c851c6d,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5f,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Honest",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,A,A,0,
0e473559,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5j,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Feel superior to others",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,B,B,1,
ef8b6ad0,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM2,pew_atp,W42,Which of the following best describes what you think about the scientific method?,2,"[""The scientific method generally produces accurate conclusions"", ""The scientific method can be used to produce any conclusion the researcher wants""]",0,A,A,0,
df15fde3,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5c,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Focused on solving real-world problems",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,A,A,0,
a9a861e8,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5e,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Don't pay attention to the moral values of society",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,B,B,1,
987349aa,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5h,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Cold",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,B,B,1,
9d70af3d,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW6,pew_atp,W42,The time a computer takes to start has increased dramatically. One possible explanation for this is that the computer is running out of memory. This explanation is a scientific…,5,"[""Conclusion"", ""Experiment"", ""Hypothesis"", ""Observation"", ""Not sure""]",0,C,C,2,
f24eea66,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW7,pew_atp,W42,Many diseases have an incubation period. Which of the following best describes what an incubation period is?,5,"[""The recovery period after being sick"", ""The effect of a disease on babies"", ""The period during which someone builds up immunity to a disease"", ""The period during which someone has an infection, but is not showing symptoms"", ""Not sure""]",0,D,D,3,
2c1c458e,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW2,pew_atp,W42,Which of the following changes to the design of this study would most improve the ability to test if the new medication effectively treats ear infections?,5,"[""Create a second group of participants with ear infections who do not use any ear drops"", ""Create a second group of participants with ear infections who use 15 drops a day"", ""Have participants use ear drops for only 1 week"", ""Have participants put ear drops in both their infected ear and healthy ear"", ""Not sure""]",0,A,A,0,
f39d0f6b,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW3,pew_atp,W42,Which of the following is an example of genetic engineering?,5,"[""Growing a whole plant from a single cell"", ""Finding the sequences of bases in plant DNA"", ""Inserting a gene into plants that makes them resistant to insects"", ""Attaching the root of one type of plant to the stem of another type of plant"", ""Not sure""]",0,C,C,2,
25eb89e5,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW5,pew_atp,W42,"These graphs show the monthly precipitation and average temperature for three cities in the United States over the course of one year. Based on the graphs, which city has the greatest annual range of ",5,"[""New York, New York"", ""Los Angeles, California"", ""Chicago, Illinois"", ""They all have the same annual temperature range"", ""Not sure""]",0,C,C,2,
c4a94f09,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5i,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Socially awkward",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,B,B,1,
6f146ea9,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ3_F2Bc,pew_atp,W42,Is what you know about environmental health specialists because you…Learned about this in your job,2,"[""Yes, learned about this in my job"", ""No, did not learn about this in my job""]",0,B,B,1,
f6057cbf,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ8_F2B,pew_atp,W42,"How often, if at all, do you think environmental health specialists face serious consequences if they engage in professional misconduct?",4,"[""All or most of the time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,B,B,1,
c79d4af8,gpt5,openai/gpt-5,GPT-5,atp_W42_SCM5d,pew_atp,W42,"In general, would you say each of the following statements describes most Research Scientists well? Close-minded",2,"[""Describes research scientists well"", ""Does not describe research scientists well""]",0,B,B,1,
b2ea4dce,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW10,pew_atp,W42,An antacid relieves an overly acidic stomach because the main components of antacids are…,5,"[""Acids"", ""Neutral"", ""Bases"", ""Isotopes"", ""Not sure""]",0,C,C,2,
d6bf2c62,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW14,pew_atp,W42,"Based on what you have heard or read, which of the following statements best describes the scientific method?",3,"[""The scientific method identifies unchanging core principles and truths"", ""The scientific method produces findings meant to be continually tested and updated over time"", ""Not sure""]",0,B,B,1,
9c645ef6,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW9,pew_atp,W42,"When large areas of forest are removed so land can be converted for other uses, such as farming, which of the following occurs?",5,"[""Increased erosion"", ""Colder temperature"", ""Decreased carbon dioxide"", ""Greater oxygen production"", ""Not sure""]",0,A,A,0,
0e4c0450,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW11,pew_atp,W42,Which of these is a major concern about the overuse of antibiotics?,5,"[""It can lead to antibiotic-resistant bacteria"", ""There will be an antibiotic shortage"", ""Antibiotics can cause secondary infections"", ""Antibiotics will get into the water system"", ""Not sure""]",0,A,A,0,
56d6116e,gpt5,openai/gpt-5,GPT-5,atp_W42_KNOW12,pew_atp,W42,A car travels at a constant speed of 40 miles per hour. How far does the car travel in 45 minutes?,5,"[""25 miles"", ""30 miles"", ""35 miles"", ""40 miles"", ""Not sure""]",0,B,B,1,
1fca59d9,gpt5,openai/gpt-5,GPT-5,atp_W42_POP1,pew_atp,W42,"Which of these statements comes closer to your view, even if neither is exactly right?",2,"[""Ordinary people would do a better job solving the country's problems than elected officials"", ""Ordinary people would do no better solving the country's problems than elected officials""]",0,B,B,1,
8235b3ab,gpt5,openai/gpt-5,GPT-5,atp_W42_PQ4_F2Cb,pew_atp,W42,"Thinking about dietitians, how often would you say they…Provide fair and accurate information when making recommendations",4,"[""All or most of the time"", ""Some of the time"", ""Only a little of the time"", ""None of the time""]",0,A,A,0,
25c32be3,gpt5,openai/gpt-5,GPT-5,atp_W42_POP3,pew_atp,W42,"Which of these do you think is the better way to solve the country's most pressing problems, even if neither is exactly right?",2,"[""Rely more on people who are considered experts about the problems, even if they don't have much practical experience"", ""Rely more on people with practical experience with the problems, even if they aren't considered experts""]",0,A,A,0,
d5beeb6b,gpt5,openai/gpt-5,GPT-5,atp_W43_ADMISSIONe,pew_atp,W43,"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? Involvement in community service",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,B,B,1,
c99ed86d,gpt5,openai/gpt-5,GPT-5,atp_W43_ADMISSIONb,pew_atp,W43,"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? Gender",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,C,C,2,
db65d670,gpt5,openai/gpt-5,GPT-5,atp_W43_ADMISSIONg,pew_atp,W43,"Do you think each of the following should be a major factor, minor factor, or not a factor in college admissions? High school grades",3,"[""Major factor"", ""Minor factor"", ""Not a factor""]",0,A,A,0,
